Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654618490974436608,-2.430040845,0.653991921,-2.703092952
1654618490984367616,-2.409135879,1.007435788,-1.92830121
1654618490994298368,-2.35288508,1.580707628,-2.222850605
1654618491004230400,-2.336374882,0.471503281,-3.225355437
1654618491014161664,-4.430826479,0.365380154,-3.528770673
1654618491024092416,-5.872020711,-1.330246677,-3.089359141
1654618491034023424,-5.822520522,-2.185206523,-3.137379692
1654618491043954688,-4.001664239,-1.746591967,-2.970334681
1654618491053885440,-3.13719375,-1.327264451,-0.043424055
1654618491063816448,-2.038629983,-3.053201129,2.998576148
1654618491073747456,-1.450537498,-4.099188194,3.756792787
1654618491083679488,-1.288300653,-3.569888878,2.861642543
1654618491093610496,0.758179218,-2.600385147,2.265125974
1654618491103541504,1.517595706,-1.990777101,1.106906282
1654618491113472512,-0.477412879,-1.138908824,-0.805398408
1654618491123403520,-0.546184321,0.720277858,-3.084109803
1654618491133334272,1.691453893,0.75716743,-4.515782137
1654618491143265536,2.277509208,1.206414417,-2.711735429
1654618491153196544,4.312978771,2.112678684,0.288103425
1654618491163128576,6.489254549,1.832362727,0.642031003
1654618491173059584,6.449850748,2.150417929,0.538261636
1654618491182990592,4.032970231,2.002471825,0.649631799
1654618491192921344,1.930705,1.717764316,-1.613519279
1654618491202852608,0.701633134,-0.069482902,-4.620487643
1654618491212783616,-0.58769429,-1.306825655,-5.949361832
1654618491222714368,-1.648728873,-1.405651055,-5.874346148
1654618491232645632,-1.426632911,-2.352810674,-4.992771969
1654618491242576640,-0.913415777,-0.940094136,-2.746281364
1654618491252508416,0.492808013,0.217059462,0.100239987
1654618491262439424,0.530945308,1.866610892,1.057039765
1654618491272370688,-0.184114788,2.774250643,0.160114306
1654618491282301440,-0.477857267,2.651043377,-0.819963822
1654618491292232448,-1.561880178,1.194558676,-0.967640516
1654618491302163712,-3.435250306,0.254708807,-0.8454302
1654618491312094464,-4.613402279,-0.323921714,1.045045372
1654618491322025472,-2.654604916,0.31361278,4.098159084
1654618491331957504,0.716114933,0.305131833,3.692705842
1654618491341888512,-2.093089195,-1.287127263,1.391054066
1654618491351819520,2.697519971,6.231747265,6.016184982
1654618491361750528,1.97719972,4.532460735,10.44638756
1654618491371681536,-1.134210148,-1.819349748,3.131024938
1654618491381612544,-2.538588556,-1.579743276,-1.087592052
1654618491391542784,-3.616857222,-0.776514624,-2.357230146
1654618491401473792,-5.378002324,-0.925978958,-2.979950427
1654618491411405824,-7.03360109,-0.094974862,-2.266806464
1654618491421336576,-6.628770284,0.321392939,-0.115601208
1654618491431267840,-4.51331315,1.302781282,2.245830747
1654618491441198848,-3.794552352,1.67127559,2.363166239
1654618491451129600,-2.482488615,1.198046686,1.286288626
1654618491461060864,0.763345233,-0.190254656,-1.503822005
1654618491470991872,2.283736492,-1.232889221,-5.325188518
1654618491480922624,2.004975164,-3.011207595,-7.119469791
1654618491490854656,2.093846995,-4.546907743,-5.601042026
1654618491500785920,0.960487617,-2.105963741,-3.20167626
1654618491510716672,-0.96739961,-0.047460241,-0.729869923
1654618491520647680,-1.552974284,0.178838406,-0.383260428
1654618491530578944,-0.976468642,0.29085951,-0.531307835
1654618491540509696,0.861057469,0.097965713,-0.950375442
1654618491550440704,3.339589857,-1.182065807,-2.13173052
1654618491560371712,4.095750031,-2.481653925,-2.127805869
1654618491570303744,3.393829215,-2.869253864,-0.524978809
1654618491580234752,2.11028995,-2.378000772,1.220143753
1654618491590165760,1.436125866,-2.615420385,0.658190076
1654618491600096768,0.54702749,-3.040293985,-0.251628494
1654618491610027776,-0.171988832,-2.732162384,0.34301872
1654618491619958528,-0.984856473,-1.618059934,1.271192869
1654618491629889792,-2.070493215,-0.673681981,1.814776348
1654618491639820800,-2.309118086,0.242355102,1.654867864
1654618491649752832,-0.119458031,0.413130344,1.560263423
1654618491659683584,2.507253327,-0.489630344,1.240713673
1654618491669614848,2.168234687,-0.466463091,0.326137224
1654618491679545600,0.897608414,-0.824368529,-0.0825621
1654618491689476608,0.030911306,-0.467275561,-0.173296854
1654618491699407872,-0.271057622,-0.623147128,0.18368911
1654618491709338624,-0.345069339,-0.73431176,0.580926138
1654618491719269632,-0.209067196,-0.929050646,0.5106964
1654618491729201920,-0.838825185,-0.730281567,0.136890335
1654618491739132672,-1.943949528,-0.490753009,-0.15167502
1654618491749063680,-2.349894229,-0.387515154,-0.139056729
1654618491758994944,-2.286270091,-0.475350858,-0.401598465
1654618491768925696,-2.689300539,-0.682001984,-0.684687318
1654618491778856704,-2.728778601,-0.749261044,-0.715970507
1654618491788787968,-2.206628675,-0.78051792,-0.809077476
1654618491798718720,-2.255755811,-0.817842744,-1.674106373
1654618491808650752,-1.785554888,-0.951938695,-1.113496386
1654618491818581760,-1.320134064,-0.811828883,1.046165113
1654618491828512768,-0.783431588,-1.216424339,0.682617404
1654618491838443776,-1.071967122,-0.767610484,-0.715717322
1654618491848374784,-1.333323628,0.037709571,-0.325153722
1654618491858305792,-0.55693969,0.40543307,0.589782915
1654618491868236800,-0.683835964,0.317521936,0.201900263
1654618491878167808,-0.800867985,0.124026753,0.05009602
1654618491888099584,-1.832040837,0.185833869,-0.895921492
1654618491898030848,-2.520842841,-0.198392373,-1.185110745
1654618491907961856,-2.535378435,-0.390506444,-0.350942867
1654618491917892608,-3.44877667,-0.373502887,0.324646184
1654618491927823872,-2.592080639,-0.446032334,-0.545426522
1654618491937754624,-1.040075238,-0.2923716,-1.336881074
